,牛号,月龄,胎次,繁殖状态,泌乳天数,产后天数,空怀天数,配种次数,奶量1,奶量2,牛舍名称,出生日期,父亲牛号,外祖父号,繁殖代码,怀孕日期,产犊日期,干奶日期,配种日期,流产日期,与配公牛,配种组
815,180191.0,25.9539473684211,1,已配未检,129.0,129.0,-1.0,2.0,25.9539473684211,25.9539473684211,红达106高产,09/08/2018,15514212,-1,-1,01/01/1970,06/29/2020,01/01/1970,10/13/2020,01/01/1970,11116697,0
816,180192.0,25.9539473684211,1,初检+,118.0,118.0,45.0,1.0,25.9539473684211,25.9539473684211,红达106高产,09/08/2018,65204045,-1,-1,08/24/2020,07/10/2020,01/01/1970,08/24/2020,01/01/1970,029HO18790,0
817,180197.0,25.822368421052605,1,产后未配,30.0,30.0,-1.0,0.0,25.822368421052605,25.822368421052605,红达301病房,09/12/2018,15514212,-1,-1,01/01/1970,10/06/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
818,180200.0,25.6907894736842,1,已配未检,73.0,73.0,-1.0,1.0,25.6907894736842,25.6907894736842,红达102新产,09/16/2018,65204045,-1,-1,01/01/1970,08/24/2020,01/01/1970,10/27/2020,01/01/1970,31106121,0
819,180201.0,25.657894736842103,1,已配未检,62.0,62.0,-1.0,1.0,25.657894736842103,25.657894736842103,红达102新产,09/17/2018,65204045,-1,-1,01/01/1970,09/04/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
820,181001.0,33.9473684210526,2,产后未配,39.0,39.0,-1.0,0.0,33.9473684210526,33.9473684210526,红达105高产,01/08/2018,-1,-1,-1,01/01/1970,09/27/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
821,181002.0,33.2894736842105,2,产后未配,18.0,18.0,-1.0,0.0,33.2894736842105,33.2894736842105,红达102新产,01/28/2018,-1,-1,-1,01/01/1970,10/18/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
822,181003.0,32.993421052631604,1,复检+,328.0,359.0,109.0,2.0,32.993421052631604,32.993421052631604,红达201干奶牛,02/06/2018,-1,-1,-1,02/29/2020,11/12/2019,10/04/2020,02/29/2020,01/01/1970,11116697,0
823,181004.0,32.993421052631604,1,复检+,307.0,307.0,124.0,2.0,32.993421052631604,32.993421052631604,红达104低产,02/06/2018,-1,-1,-1,05/07/2020,01/03/2020,01/01/1970,05/07/2020,01/01/1970,029HO18790,0
824,181005.0,32.796052631579,1,复检+,286.0,301.0,72.0,3.0,32.796052631579,32.796052631579,红达201干奶牛,02/12/2018,-1,-1,-1,03/21/2020,01/09/2020,10/20/2020,03/21/2020,01/01/1970,029HO18790,0
825,181008.0,32.796052631579,1,复检+,305.0,305.0,95.0,2.0,32.796052631579,32.796052631579,红达106高产,02/12/2018,-1,-1,-1,04/09/2020,01/05/2020,01/01/1970,04/09/2020,01/01/1970,029HO18790,0
826,181010.0,32.1381578947368,2,产后未配,5.0,5.0,-1.0,0.0,32.1381578947368,32.1381578947368,红达301产房,03/04/2018,-1,-1,-1,01/01/1970,10/31/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
827,181011.0,32.0394736842105,1,复检+,264.0,264.0,59.0,1.0,32.0394736842105,32.0394736842105,红达104低产,03/07/2018,-1,-1,-1,04/14/2020,02/15/2020,01/01/1970,04/14/2020,01/01/1970,029HO18790,0
828,181012.0,31.9736842105263,1,复检+,269.0,308.0,50.0,1.0,31.9736842105263,31.9736842105263,红达2号干奶围产,03/09/2018,-1,-1,-1,02/21/2020,01/02/2020,09/26/2020,02/21/2020,01/01/1970,15108513,0
829,181013.0,31.8092105263158,1,复检+,302.0,302.0,107.0,3.0,31.8092105263158,31.8092105263158,红达106高产,03/14/2018,-1,-1,-1,04/25/2020,01/08/2020,01/01/1970,04/25/2020,01/01/1970,029HO18790,0
830,181016.0,31.6118421052632,1,复检+,290.0,296.0,70.0,2.0,31.6118421052632,31.6118421052632,红达201干奶牛,03/20/2018,-1,-1,-1,03/24/2020,01/14/2020,10/29/2020,03/24/2020,01/01/1970,029HO18790,0
831,181021.0,30.0986842105263,2,产后未配,22.0,22.0,-1.0,0.0,30.0986842105263,30.0986842105263,红达301产房,05/05/2018,-1,-1,-1,01/01/1970,10/14/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
832,181023.0,29.243421052631604,1,复检+,228.0,228.0,81.0,2.0,29.243421052631604,29.243421052631604,红达106高产,05/31/2018,-1,-1,-1,06/12/2020,03/22/2020,01/01/1970,06/12/2020,01/01/1970,029HO18790,0
833,181024.0,28.881578947368396,1,已配未检,83.0,83.0,-1.0,1.0,28.881578947368396,28.881578947368396,红达102新产,06/11/2018,-1,-1,-1,01/01/1970,08/14/2020,01/01/1970,10/18/2020,01/01/1970,291HO17029,0
834,181028.0,27.927631578947395,1,复检+,199.0,199.0,94.0,2.0,27.927631578947395,27.927631578947395,红达106高产,07/10/2018,-1,-1,-1,07/24/2020,04/20/2020,01/01/1970,07/24/2020,01/01/1970,029HO18790,0
835,190079.0,19.1118421052632,0,复检+,-1.0,-1.0,-1.0,1.0,19.1118421052632,19.1118421052632,红达601育成,04/04/2019,13205130,-1,-1,05/25/2020,01/01/1970,01/01/1970,05/25/2020,01/01/1970,291HO17012,0
836,190090.0,18.618421052631604,0,已配未检,-1.0,-1.0,-1.0,2.0,18.618421052631604,18.618421052631604,红达601育成,04/19/2019,13205130,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
837,190091.0,18.4868421052632,0,初检-,-1.0,-1.0,-1.0,1.0,18.4868421052632,18.4868421052632,红达601育成,04/23/2019,13205130,-1,-1,01/01/1970,01/01/1970,01/01/1970,06/07/2020,01/01/1970,291HO17012,0
838,190092.0,18.4868421052632,0,初检+,-1.0,-1.0,-1.0,2.0,18.4868421052632,18.4868421052632,红达601育成,04/23/2019,13205130,-1,-1,08/13/2020,01/01/1970,01/01/1970,08/13/2020,01/01/1970,291HO17029,0
839,190093.0,18.4539473684211,0,已配未检,-1.0,-1.0,-1.0,5.0,18.4539473684211,18.4539473684211,红达601育成,04/24/2019,13205130,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/22/2020,01/01/1970,291HO17029,0
840,190095.0,18.3552631578947,0,复检+,-1.0,-1.0,-1.0,1.0,18.3552631578947,18.3552631578947,红达601育成,04/27/2019,291HO16049,029HO15384,-1,05/26/2020,01/01/1970,01/01/1970,05/26/2020,01/01/1970,029HO18790,0
841,190096.0,18.2894736842105,0,复检+,-1.0,-1.0,-1.0,1.0,18.2894736842105,18.2894736842105,红达601育成,04/29/2019,13205130,-1,-1,05/30/2020,01/01/1970,01/01/1970,05/30/2020,01/01/1970,291HO17012,0
842,190097.0,18.256578947368396,0,已配未检,-1.0,-1.0,-1.0,2.0,18.256578947368396,18.256578947368396,红达601育成,04/30/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/18/2020,01/01/1970,291HO17029,0
843,190098.0,18.2236842105263,0,复检+,-1.0,-1.0,-1.0,1.0,18.2236842105263,18.2236842105263,红达601育成,05/01/2019,15180513,AUSHO1657573,-1,06/09/2020,01/01/1970,01/01/1970,06/09/2020,01/01/1970,291HO17012,0
844,190099.0,18.190789473684198,0,复检+,-1.0,-1.0,-1.0,2.0,18.190789473684198,18.190789473684198,红达601育成,05/02/2019,291HO16049,AUSHO1682910,-1,06/29/2020,01/01/1970,01/01/1970,06/29/2020,01/01/1970,291HO17012,0
845,190100.0,18.1578947368421,0,初检+,-1.0,-1.0,-1.0,1.0,18.1578947368421,18.1578947368421,红达601育成,05/03/2019,15180513,-1,-1,09/20/2020,01/01/1970,01/01/1970,09/20/2020,01/01/1970,291HO17029,0
846,190101.0,18.1578947368421,0,初检-,-1.0,-1.0,-1.0,1.0,18.1578947368421,18.1578947368421,红达601育成,05/03/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/20/2020,01/01/1970,291HO17029,0
847,190105.0,17.993421052631604,0,复检+,-1.0,-1.0,-1.0,1.0,17.993421052631604,17.993421052631604,红达601育成,05/08/2019,291HO16049,151HO00653,-1,06/13/2020,01/01/1970,01/01/1970,06/13/2020,01/01/1970,291HO17012,0
848,190106.0,17.993421052631604,0,已配未检,-1.0,-1.0,-1.0,3.0,17.993421052631604,17.993421052631604,红达601育成,05/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/23/2020,01/01/1970,291HO17029,0
849,190107.0,17.9605263157895,0,出生,-1.0,-1.0,-1.0,0.0,17.9605263157895,17.9605263157895,红达501育成,05/09/2019,15180513,151HO00653,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
850,190108.0,17.9276315789474,0,初检-,-1.0,-1.0,-1.0,1.0,17.9276315789474,17.9276315789474,红达601育成,05/10/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/18/2020,01/01/1970,291HO17029,0
851,190109.0,17.8947368421053,0,复检+,-1.0,-1.0,-1.0,1.0,17.8947368421053,17.8947368421053,红达601育成,05/11/2019,15180513,-1,-1,06/13/2020,01/01/1970,01/01/1970,06/13/2020,01/01/1970,291HO17012,0
852,190110.0,17.7960526315789,0,初检-,-1.0,-1.0,-1.0,2.0,17.7960526315789,17.7960526315789,红达601育成,05/14/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/14/2020,01/01/1970,291HO17029,0
853,190111.0,17.7960526315789,0,已配未检,-1.0,-1.0,-1.0,2.0,17.7960526315789,17.7960526315789,红达601育成,05/14/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/09/2020,01/01/1970,291HO17029,0
854,190113.0,17.565789473684198,0,复检+,-1.0,-1.0,-1.0,1.0,17.565789473684198,17.565789473684198,红达601育成,05/21/2019,15180513,1187,-1,07/11/2020,01/01/1970,01/01/1970,07/11/2020,01/01/1970,291HO17029,0
855,190114.0,17.5328947368421,0,初检+,-1.0,-1.0,-1.0,1.0,17.5328947368421,17.5328947368421,红达601育成,05/22/2019,15180513,-1,-1,08/24/2020,01/01/1970,01/01/1970,08/24/2020,01/01/1970,291HO17029,0
856,190115.0,17.5328947368421,0,复检+,-1.0,-1.0,-1.0,1.0,17.5328947368421,17.5328947368421,红达601育成,05/22/2019,15180513,-1,-1,06/13/2020,01/01/1970,01/01/1970,06/13/2020,01/01/1970,291HO17012,0
857,190116.0,17.5,0,出生,-1.0,-1.0,-1.0,0.0,17.5,17.5,红达501育成,05/23/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
858,190117.0,17.3355263157895,0,出生,-1.0,-1.0,-1.0,0.0,17.3355263157895,17.3355263157895,红达501育成,05/28/2019,291HO16049,151HO00644,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
859,190119.0,17.302631578947402,0,已配未检,-1.0,-1.0,-1.0,3.0,17.302631578947402,17.302631578947402,红达601育成,05/29/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,11/02/2020,01/01/1970,291HO19027,0
860,190120.0,17.171052631578902,0,复检+,-1.0,-1.0,-1.0,1.0,17.171052631578902,17.171052631578902,红达601育成,06/02/2019,15180513,-1,-1,08/07/2020,01/01/1970,01/01/1970,08/07/2020,01/01/1970,291HO17029,0
861,190121.0,17.1052631578947,0,已配未检,-1.0,-1.0,-1.0,1.0,17.1052631578947,17.1052631578947,红达601育成,06/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
862,190122.0,17.1052631578947,0,已配未检,-1.0,-1.0,-1.0,2.0,17.1052631578947,17.1052631578947,红达601育成,06/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0
863,190123.0,17.072368421052598,0,已配未检,-1.0,-1.0,-1.0,3.0,17.072368421052598,17.072368421052598,红达601育成,06/05/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/09/2020,01/01/1970,291HO17029,0
864,190124.0,16.9078947368421,0,复检+,-1.0,-1.0,-1.0,2.0,16.9078947368421,16.9078947368421,红达601育成,06/10/2019,15180513,-1,-1,08/04/2020,01/01/1970,01/01/1970,08/04/2020,01/01/1970,291HO17029,0
865,190125.0,16.7105263157895,0,已配未检,-1.0,-1.0,-1.0,1.0,16.7105263157895,16.7105263157895,红达601育成,06/16/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/28/2020,01/01/1970,291HO17029,0
866,190126.0,16.7105263157895,0,复检+,-1.0,-1.0,-1.0,1.0,16.7105263157895,16.7105263157895,红达601育成,06/16/2019,15180513,-1,-1,07/21/2020,01/01/1970,01/01/1970,07/21/2020,01/01/1970,291HO17012,0
867,190127.0,16.677631578947402,0,已配未检,-1.0,-1.0,-1.0,1.0,16.677631578947402,16.677631578947402,红达601育成,06/17/2019,15180513,529HO13402,-1,01/01/1970,01/01/1970,01/01/1970,10/25/2020,01/01/1970,291HO17029,0
868,190128.0,16.6447368421053,0,初检+,-1.0,-1.0,-1.0,1.0,16.6447368421053,16.6447368421053,红达601育成,06/18/2019,291HO16049,151HO03060,-1,09/06/2020,01/01/1970,01/01/1970,09/06/2020,01/01/1970,291HO17029,0
869,190129.0,16.6447368421053,0,复检+,-1.0,-1.0,-1.0,1.0,16.6447368421053,16.6447368421053,红达601育成,06/18/2019,15180513,-1,-1,08/17/2020,01/01/1970,01/01/1970,08/17/2020,01/01/1970,291HO17029,0
870,190130.0,16.6447368421053,0,初检+,-1.0,-1.0,-1.0,1.0,16.6447368421053,16.6447368421053,红达601育成,06/18/2019,15180513,-1,-1,07/26/2020,01/01/1970,01/01/1970,07/26/2020,01/01/1970,291HO17012,0
871,190132.0,16.546052631578902,0,出生,-1.0,-1.0,-1.0,0.0,16.546052631578902,16.546052631578902,红达601育成,06/21/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
872,190133.0,16.5131578947368,0,初检-,-1.0,-1.0,-1.0,1.0,16.5131578947368,16.5131578947368,红达501育成,06/22/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,08/17/2020,01/01/1970,291HO17029,0
873,190134.0,16.4802631578947,0,复检+,-1.0,-1.0,-1.0,1.0,16.4802631578947,16.4802631578947,红达601育成,06/23/2019,15180513,-1,-1,07/26/2020,01/01/1970,01/01/1970,07/26/2020,01/01/1970,291HO17012,0
874,190135.0,16.447368421052598,0,初检+,-1.0,-1.0,-1.0,2.0,16.447368421052598,16.447368421052598,红达601育成,06/24/2019,15180513,-1,-1,09/17/2020,01/01/1970,01/01/1970,09/17/2020,01/01/1970,291HO17029,0
875,190136.0,16.315789473684198,0,复检+,-1.0,-1.0,-1.0,1.0,16.315789473684198,16.315789473684198,红达601育成,06/28/2019,15180513,151HO00569,-1,07/23/2020,01/01/1970,01/01/1970,07/23/2020,01/01/1970,291HO17012,0
876,190137.0,16.25,0,复检+,-1.0,-1.0,-1.0,1.0,16.25,16.25,红达601育成,06/30/2019,15180513,-1,-1,08/17/2020,01/01/1970,01/01/1970,08/17/2020,01/01/1970,291HO17029,0
877,190138.0,16.184210526315802,0,初检-,-1.0,-1.0,-1.0,1.0,16.184210526315802,16.184210526315802,红达601育成,07/02/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/23/2020,01/01/1970,291HO17029,0
878,190139.0,16.184210526315802,0,已配未检,-1.0,-1.0,-1.0,3.0,16.184210526315802,16.184210526315802,红达601育成,07/02/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/21/2020,01/01/1970,291HO17029,0
879,190140.0,16.184210526315802,0,已配未检,-1.0,-1.0,-1.0,2.0,16.184210526315802,16.184210526315802,红达501育成,07/02/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,09/21/2020,01/01/1970,291HO17029,0
880,190141.0,16.1184210526316,0,初检-,-1.0,-1.0,-1.0,1.0,16.1184210526316,16.1184210526316,红达601育成,07/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/11/2020,01/01/1970,291HO17029,0
881,190142.0,16.1184210526316,0,初检-,-1.0,-1.0,-1.0,1.0,16.1184210526316,16.1184210526316,红达601育成,07/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,08/26/2020,01/01/1970,291HO17029,0
882,190143.0,16.052631578947402,0,复检+,-1.0,-1.0,-1.0,1.0,16.052631578947402,16.052631578947402,红达601育成,07/06/2019,15180513,029HO15384,-1,08/04/2020,01/01/1970,01/01/1970,08/04/2020,01/01/1970,291HO17029,0
883,190144.0,16.0197368421053,0,出生,-1.0,-1.0,-1.0,0.0,16.0197368421053,16.0197368421053,红达犊牛舍西侧,07/07/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
884,190146.0,16.0197368421053,0,出生,-1.0,-1.0,-1.0,0.0,16.0197368421053,16.0197368421053,红达501育成,07/07/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
885,190147.0,15.9868421052632,0,已配未检,-1.0,-1.0,-1.0,2.0,15.9868421052632,15.9868421052632,红达601育成,07/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0
886,190148.0,15.9868421052632,0,出生,-1.0,-1.0,-1.0,0.0,15.9868421052632,15.9868421052632,红达601育成,07/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
887,190149.0,15.9539473684211,0,已配未检,-1.0,-1.0,-1.0,1.0,15.9539473684211,15.9539473684211,红达601育成,07/09/2019,15180513,529HO13402,-1,01/01/1970,01/01/1970,01/01/1970,09/14/2020,01/01/1970,291HO17029,0
888,190150.0,15.9539473684211,0,初检-,-1.0,-1.0,-1.0,1.0,15.9539473684211,15.9539473684211,红达601育成,07/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/12/2020,01/01/1970,291HO17029,0
889,190151.0,15.9539473684211,0,已配未检,-1.0,-1.0,-1.0,2.0,15.9539473684211,15.9539473684211,红达601育成,07/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
890,190152.0,15.9539473684211,0,初检-,-1.0,-1.0,-1.0,1.0,15.9539473684211,15.9539473684211,红达601育成,07/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/13/2020,01/01/1970,291HO17029,0
891,190153.0,15.8881578947368,0,出生,-1.0,-1.0,-1.0,0.0,15.8881578947368,15.8881578947368,红达501育成,07/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
892,190154.0,15.8881578947368,0,已配未检,-1.0,-1.0,-1.0,1.0,15.8881578947368,15.8881578947368,红达501育成,07/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/28/2020,01/01/1970,291HO17029,0
893,190155.0,15.8881578947368,0,出生,-1.0,-1.0,-1.0,0.0,15.8881578947368,15.8881578947368,红达501育成,07/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
894,190156.0,15.7894736842105,0,初检+,-1.0,-1.0,-1.0,1.0,15.7894736842105,15.7894736842105,红达601育成,07/14/2019,15180513,-1,-1,09/12/2020,01/01/1970,01/01/1970,09/12/2020,01/01/1970,291HO17029,0
895,190157.0,15.7894736842105,0,初检-,-1.0,-1.0,-1.0,1.0,15.7894736842105,15.7894736842105,红达601育成,07/14/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0
896,190158.0,15.625,0,已配未检,-1.0,-1.0,-1.0,1.0,15.625,15.625,红达601育成,07/19/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
897,190159.0,15.625,0,初检-,-1.0,-1.0,-1.0,1.0,15.625,15.625,红达601育成,07/19/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/07/2020,01/01/1970,291HO17029,0
898,190160.0,15.625,0,已配未检,-1.0,-1.0,-1.0,1.0,15.625,15.625,红达501育成,07/19/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/23/2020,01/01/1970,291HO17029,0
899,190161.0,15.4934210526316,0,出生,-1.0,-1.0,-1.0,0.0,15.4934210526316,15.4934210526316,红达501育成,07/23/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
900,190162.0,15.4605263157895,0,已配未检,-1.0,-1.0,-1.0,2.0,15.4605263157895,15.4605263157895,红达601育成,07/24/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,10/22/2020,01/01/1970,291HO17029,0
901,190163.0,15.427631578947402,0,初检-,-1.0,-1.0,-1.0,1.0,15.427631578947402,15.427631578947402,红达601育成,07/25/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/14/2020,01/01/1970,291HO17029,0
902,190164.0,15.427631578947402,0,出生,-1.0,-1.0,-1.0,0.0,15.427631578947402,15.427631578947402,红达501育成,07/25/2019,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
903,190165.0,15.3618421052632,0,已配未检,-1.0,-1.0,-1.0,1.0,15.3618421052632,15.3618421052632,红达601育成,07/27/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
904,190166.0,15.2960526315789,0,初检+,-1.0,-1.0,-1.0,1.0,15.2960526315789,15.2960526315789,红达601育成,07/29/2019,291HO16049,-1,-1,09/11/2020,01/01/1970,01/01/1970,09/11/2020,01/01/1970,291HO17029,0
905,190168.0,15.098684210526303,0,出生,-1.0,-1.0,-1.0,0.0,15.098684210526303,15.098684210526303,红达501育成,08/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
906,190169.0,15.197368421052598,0,初检-,-1.0,-1.0,-1.0,1.0,15.197368421052598,15.197368421052598,红达601育成,08/01/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0
907,190170.0,15.197368421052598,0,已配未检,-1.0,-1.0,-1.0,1.0,15.197368421052598,15.197368421052598,红达501育成,08/01/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/20/2020,01/01/1970,291HO17029,0
908,190171.0,15.197368421052598,0,已配未检,-1.0,-1.0,-1.0,1.0,15.197368421052598,15.197368421052598,红达601育成,08/01/2019,291HO16049,151HO00684,-1,01/01/1970,01/01/1970,01/01/1970,09/17/2020,01/01/1970,291HO17029,0
909,190172.0,15.1315789473684,0,初检-,-1.0,-1.0,-1.0,1.0,15.1315789473684,15.1315789473684,红达601育成,08/03/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/11/2020,01/01/1970,291HO17029,0
910,190173.0,15.1315789473684,0,初检+,-1.0,-1.0,-1.0,1.0,15.1315789473684,15.1315789473684,红达601育成,08/03/2019,15180513,-1,-1,09/09/2020,01/01/1970,01/01/1970,09/09/2020,01/01/1970,291HO17029,0
911,190174.0,15.1315789473684,0,已配未检,-1.0,-1.0,-1.0,1.0,15.1315789473684,15.1315789473684,红达501育成,08/03/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/17/2020,01/01/1970,291HO17029,0
912,190176.0,15.1315789473684,0,已配未检,-1.0,-1.0,-1.0,1.0,15.1315789473684,15.1315789473684,红达601育成,08/03/2019,291HO16049,151HO00653,-1,01/01/1970,01/01/1970,01/01/1970,09/23/2020,01/01/1970,291HO17029,0
913,190178.0,15.065789473684198,0,已配未检,-1.0,-1.0,-1.0,2.0,15.065789473684198,15.065789473684198,红达601育成,08/05/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
914,190179.0,15.0328947368421,0,已配未检,-1.0,-1.0,-1.0,1.0,15.0328947368421,15.0328947368421,红达501育成,08/06/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,10/25/2020,01/01/1970,291HO17029,0
915,190180.0,15.0328947368421,0,初检-,-1.0,-1.0,-1.0,2.0,15.0328947368421,15.0328947368421,红达601育成,08/06/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/10/2020,01/01/1970,291HO17029,0
916,190181.0,15.0328947368421,0,初检+,-1.0,-1.0,-1.0,1.0,15.0328947368421,15.0328947368421,红达601育成,08/06/2019,15180513,029HO15384,-1,09/19/2020,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0
917,190182.0,15.0328947368421,0,已配未检,-1.0,-1.0,-1.0,1.0,15.0328947368421,15.0328947368421,红达601育成,08/06/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
918,190184.0,14.9671052631579,0,已配未检,-1.0,-1.0,-1.0,1.0,14.9671052631579,14.9671052631579,红达601育成,08/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
919,190185.0,14.934210526315802,0,已配未检,-1.0,-1.0,-1.0,1.0,14.934210526315802,14.934210526315802,红达601育成,08/09/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,09/18/2020,01/01/1970,291HO17029,0
920,190186.0,14.901315789473697,0,初检+,-1.0,-1.0,-1.0,1.0,14.901315789473697,14.901315789473697,红达601育成,08/10/2019,291HO16049,-1,-1,09/26/2020,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0
921,190187.0,14.901315789473697,0,初检-,-1.0,-1.0,-1.0,1.0,14.901315789473697,14.901315789473697,红达601育成,08/10/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0
922,190189.0,14.8355263157895,0,已配未检,-1.0,-1.0,-1.0,1.0,14.8355263157895,14.8355263157895,红达601育成,08/12/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,09/20/2020,01/01/1970,291HO17029,0
923,190190.0,14.8355263157895,0,已配未检,-1.0,-1.0,-1.0,3.0,14.8355263157895,14.8355263157895,红达601育成,08/12/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0
924,190191.0,14.8355263157895,0,初检-,-1.0,-1.0,-1.0,1.0,14.8355263157895,14.8355263157895,红达601育成,08/12/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/05/2020,01/01/1970,291HO17029,0
925,190192.0,14.802631578947402,0,已配未检,-1.0,-1.0,-1.0,1.0,14.802631578947402,14.802631578947402,红达501育成,08/13/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/25/2020,01/01/1970,291HO17029,0
926,190193.0,14.7368421052632,0,出生,-1.0,-1.0,-1.0,0.0,14.7368421052632,14.7368421052632,红达601育成,08/15/2019,15180513,151HO00569,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
927,190194.0,14.7039473684211,0,初检+,-1.0,-1.0,-1.0,1.0,14.7039473684211,14.7039473684211,红达601育成,08/16/2019,291HO16049,-1,-1,09/26/2020,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0
928,190195.0,14.7039473684211,0,初检+,-1.0,-1.0,-1.0,1.0,14.7039473684211,14.7039473684211,红达601育成,08/16/2019,15180513,-1,-1,09/10/2020,01/01/1970,01/01/1970,09/10/2020,01/01/1970,291HO17029,0
